c	Вес	подграфа	=	10963,	число	ребер	=	179,
p	edge	64	179
e	9	35
e	17	55
e	10	16
e	18	50
e	9	30
e	11	52
e	19	43
e	18	30
e	13	55
e	19	42
e	14	38
e	24	62
e	9	17
e	35	42
e	23	62
e	22	57
e	14	17
e	50	60
e	35	54
e	5	21
e	9	44
e	33	40
e	27	47
e	11	64
e	1	55
e	12	44
e	3	51
e	18	33
e	1	29
e	22	48
e	51	54
e	32	37
e	37	57
e	6	20
e	23	50
e	21	31
e	11	56
e	5	23
e	3	14
e	48	63
e	57	61
e	24	64
e	11	27
e	31	39
e	5	35
e	2	27
e	11	31
e	54	56
e	25	36
e	58	60
e	34	52
e	44	48
e	12	51
e	3	63
e	12	60
e	13	15
e	45	53
e	16	46
e	40	46
e	25	55
e	13	19
e	27	36
e	3	28
e	40	53
e	56	60
e	51	52
e	16	42
e	17	40
e	4	63
e	25	45
e	28	57
e	14	36
e	12	31
e	34	46
e	7	61
e	25	41
e	20	49
e	8	23
e	28	62
e	29	41
e	31	61
e	16	32
e	20	23
e	49	61
e	45	59
e	7	13
e	6	40
e	11	28
e	32	50
e	33	49
e	13	60
e	4	29
e	8	19
e	30	51
e	43	44
e	15	24
e	10	36
e	38	39
e	47	59
e	28	35
e	29	58
e	45	48
e	1	61
e	3	43
e	27	53
e	46	57
e	63	64
e	12	26
e	8	61
e	9	59
e	10	54
e	34	43
e	7	52
e	12	42
e	9	15
e	38	59
e	23	52
e	15	46
e	47	50
e	17	52
e	21	63
e	18	48
e	12	41
e	12	62
e	32	41
e	42	47
e	9	49
e	34	47
e	22	41
e	54	61
e	24	47
e	21	36
e	45	58
e	23	38
e	17	22
e	25	64
e	2	62
e	19	29
e	26	45
e	25	34
e	22	47
e	6	30
e	43	56
e	5	43
e	36	57
e	18	36
e	37	43
e	17	58
e	25	39
e	11	29
e	5	41
e	2	61
e	6	26
e	24	54
e	19	36
e	7	48
e	60	63
e	9	32
e	32	53
e	6	37
e	3	49
e	53	54
e	8	45
e	38	54
e	12	33
e	28	45
e	29	46
e	25	49
e	1	47
e	16	63
e	29	38
e	1	6
e	2	16
e	2	43
e	2	17
e	6	63
e	37	58
e	15	39
e	37	39
