c	Депо	=	255,	самый	длинный	цикл	=	1610,	суммарная	длина	=	14156
p	edge	512	520
e	255	360
e	360	176
e	176	419
e	419	506
e	506	432
e	432	190
e	190	10
e	10	492
e	492	301
e	301	278
e	278	396
e	396	179
e	179	413
e	413	99
e	99	262
e	262	387
e	387	458
e	458	379
e	379	110
e	110	214
e	214	238
e	238	228
e	228	382
e	382	150
e	150	36
e	36	316
e	316	399
e	399	375
e	375	42
e	42	210
e	210	254
e	254	105
e	105	311
e	311	115
e	115	455
e	455	324
e	324	178
e	178	394
e	394	293
e	293	496
e	496	395
e	395	165
e	165	347
e	347	127
e	127	410
e	410	368
e	368	508
e	508	191
e	191	174
e	174	322
e	322	230
e	230	22
e	22	86
e	86	349
e	349	39
e	39	240
e	240	255
e	255	181
e	181	325
e	325	123
e	123	23
e	23	221
e	221	482
e	482	53
e	53	284
e	284	274
e	274	13
e	13	430
e	430	146
e	146	8
e	8	407
e	407	433
e	433	260
e	260	486
e	486	329
e	329	185
e	185	341
e	341	74
e	74	4
e	4	137
e	137	462
e	462	266
e	266	100
e	100	259
e	259	200
e	200	40
e	40	350
e	350	500
e	500	358
e	358	233
e	233	239
e	239	141
e	141	488
e	488	194
e	194	80
e	80	244
e	244	11
e	11	16
e	16	187
e	187	263
e	263	348
e	348	444
e	444	507
e	507	32
e	32	411
e	411	275
e	275	271
e	271	487
e	487	267
e	267	465
e	465	481
e	481	366
e	366	140
e	140	393
e	393	255
e	255	121
e	121	264
e	264	315
e	315	299
e	299	126
e	126	476
e	476	370
e	370	457
e	457	442
e	442	94
e	94	312
e	312	505
e	505	474
e	474	5
e	5	281
e	281	2
e	2	268
e	268	509
e	509	215
e	215	197
e	197	289
e	289	17
e	17	309
e	309	286
e	286	72
e	72	151
e	151	295
e	295	120
e	120	447
e	447	136
e	136	353
e	353	473
e	473	502
e	502	92
e	92	24
e	24	235
e	235	98
e	98	73
e	73	79
e	79	489
e	489	186
e	186	402
e	402	483
e	483	91
e	91	85
e	85	84
e	84	364
e	364	440
e	440	448
e	448	95
e	95	255
e	255	205
e	205	15
e	15	241
e	241	154
e	154	152
e	152	421
e	421	89
e	89	495
e	495	439
e	439	196
e	196	454
e	454	26
e	26	201
e	201	62
e	62	157
e	157	54
e	54	143
e	143	97
e	97	418
e	418	164
e	164	172
e	172	83
e	83	77
e	77	148
e	148	434
e	434	56
e	56	288
e	288	111
e	111	67
e	67	339
e	339	334
e	334	398
e	398	247
e	247	113
e	113	144
e	144	330
e	330	90
e	90	107
e	107	30
e	30	431
e	431	66
e	66	44
e	44	55
e	55	129
e	129	173
e	173	249
e	249	304
e	304	87
e	87	453
e	453	171
e	171	438
e	438	224
e	224	177
e	177	313
e	313	78
e	78	296
e	296	336
e	336	255
e	255	35
e	35	292
e	292	321
e	321	170
e	170	118
e	118	471
e	471	333
e	333	428
e	428	385
e	385	437
e	437	367
e	367	466
e	466	261
e	261	6
e	6	504
e	504	167
e	167	124
e	124	27
e	27	128
e	128	279
e	279	116
e	116	52
e	52	512
e	512	256
e	256	96
e	96	49
e	49	328
e	328	335
e	335	112
e	112	138
e	138	257
e	257	280
e	280	303
e	303	70
e	70	251
e	251	51
e	51	19
e	19	209
e	209	362
e	362	184
e	184	145
e	145	475
e	475	369
e	369	306
e	306	208
e	208	269
e	269	391
e	391	282
e	282	401
e	401	436
e	436	472
e	472	332
e	332	81
e	81	3
e	3	300
e	300	470
e	470	403
e	403	255
e	255	168
e	168	104
e	104	109
e	109	355
e	355	231
e	231	397
e	397	343
e	343	464
e	464	139
e	139	273
e	273	125
e	125	308
e	308	223
e	223	400
e	400	117
e	117	202
e	202	188
e	188	468
e	468	374
e	374	156
e	156	326
e	326	250
e	250	219
e	219	7
e	7	270
e	270	159
e	159	65
e	65	153
e	153	34
e	34	212
e	212	276
e	276	340
