c	Вес	дерева	=	81751,	число	листьев	=	128,
p	edge	2048	2047
e	14	526
e	14	153
e	526	458
e	526	1406
e	526	1684
e	1684	1802
e	1802	1044
e	1044	1025
e	1025	350
e	458	2004
e	2004	1373
e	1373	851
e	1025	669
e	669	1535
e	1535	761
e	761	1727
e	669	564
e	564	475
e	564	850
e	850	1501
e	850	949
e	949	1208
e	1208	1061
e	1061	1529
e	1529	1833
e	1833	1305
e	1305	523
e	523	119
e	119	1456
e	1456	115
e	115	263
e	263	679
e	679	754
e	475	944
e	944	1656
e	944	1566
e	1566	1459
e	1459	1748
e	1748	966
e	966	636
e	636	384
e	384	1014
e	1014	1776
e	1776	735
e	1727	1248
e	1248	52
e	52	1766
e	1248	334
e	334	598
e	598	863
e	1766	1004
e	754	1329
e	1329	1390
e	1390	1489
e	1489	1538
e	1538	926
e	926	197
e	197	1016
e	1016	486
e	263	1417
e	1417	342
e	1417	264
e	523	48
e	48	548
e	548	955
e	1061	779
e	779	933
e	933	2037
e	2037	1427
e	1538	1788
e	1788	1935
e	1788	194
e	194	1292
e	1292	77
e	77	1452
e	77	1530
e	1530	1145
e	1145	1937
e	1937	1888
e	1888	1736
e	1888	541
e	153	87
e	87	1763
e	87	1492
e	1763	542
e	542	1708
e	1708	1129
e	1530	1818
e	1818	199
e	199	1749
e	1749	1865
e	1865	789
e	1865	351
e	351	1037
e	351	1077
e	1077	1613
e	1613	1759
e	1759	522
e	522	1553
e	1077	1858
e	1858	533
e	533	1437
e	1437	1691
e	1437	1079
e	1079	1819
e	1553	738
e	738	1644
e	1644	1224
e	1224	1720
e	1720	1999
e	1999	1518
e	1518	927
e	927	414
e	414	815
e	815	1767
e	815	90
e	90	502
e	502	125
e	125	212
e	212	1330
e	1330	1165
e	502	907
e	907	76
e	76	1738
e	1738	1846
e	1738	1924
e	1846	1947
e	1924	171
e	171	318
e	318	665
e	318	720
e	720	313
e	313	329
e	318	589
e	329	221
e	329	871
e	871	44
e	44	623
e	623	392
e	623	1478
e	1478	1628
e	1628	1573
e	221	188
e	188	1052
e	188	35
e	35	1634
e	1634	1303
e	1303	1927
e	1634	1761
e	212	1440
e	1440	714
e	1924	335
e	1761	732
e	732	880
e	880	1677
e	880	421
e	421	413
e	413	1344
e	421	1378
e	1378	839
e	413	208
e	1344	1707
e	208	398
e	398	647
e	398	965
e	965	1212
e	1707	2038
e	2038	416
e	2038	1739
e	1739	88
e	1947	113
e	1478	1660
e	1303	394
e	394	2046
e	2046	652
e	652	58
e	1761	1860
e	1860	1131
e	88	1093
e	1093	1954
e	1954	602
e	602	586
