c	Депо	=	296,	самый	длинный	цикл	=	22648,	суммарная	длина	=	270250
p	edge	4096	4107
e	296	1050
e	1050	635
e	635	1091
e	1091	1702
e	1702	2126
e	2126	1870
e	1870	2175
e	2175	2261
e	2261	2904
e	2904	490
e	490	1451
e	1451	3877
e	3877	1460
e	1460	3824
e	3824	2127
e	2127	3049
e	3049	2821
e	2821	3415
e	3415	543
e	543	2476
e	2476	2526
e	2526	917
e	917	2431
e	2431	2272
e	2272	781
e	781	1272
e	1272	1317
e	1317	1575
e	1575	2741
e	2741	2827
e	2827	1569
e	1569	3144
e	3144	1518
e	1518	178
e	178	3747
e	3747	846
e	846	243
e	243	1255
e	1255	380
e	380	2480
e	2480	2388
e	2388	1838
e	1838	1108
e	1108	3210
e	3210	2140
e	2140	2794
e	2794	2114
e	2114	943
e	943	2065
e	2065	1824
e	1824	1234
e	1234	3175
e	3175	891
e	891	716
e	716	2315
e	2315	409
e	409	3771
e	3771	1106
e	1106	2188
e	2188	2297
e	2297	814
e	814	3892
e	3892	3150
e	3150	4043
e	4043	3299
e	3299	18
e	18	455
e	455	1828
e	1828	2448
e	2448	3731
e	3731	3911
e	3911	2601
e	2601	998
e	998	1850
e	1850	1273
e	1273	3223
e	3223	863
e	863	1308
e	1308	1944
e	1944	1955
e	1955	783
e	783	824
e	824	288
e	288	2131
e	2131	3346
e	3346	3192
e	3192	1189
e	1189	554
e	554	3129
e	3129	159
e	159	2647
e	2647	930
e	930	3019
e	3019	2048
e	2048	2503
e	2503	501
e	501	3061
e	3061	2740
e	2740	740
e	740	2470
e	2470	821
e	821	1654
e	1654	130
e	130	3746
e	3746	2124
e	2124	588
e	588	785
e	785	2079
e	2079	1800
e	1800	443
e	443	2519
e	2519	3913
e	3913	560
e	560	3464
e	3464	1554
e	1554	3405
e	3405	631
e	631	2258
e	2258	724
e	724	840
e	840	3079
e	3079	1523
e	1523	3696
e	3696	3191
e	3191	2047
e	2047	2555
e	2555	1208
e	1208	1866
e	1866	157
e	157	148
e	148	2824
e	2824	1507
e	1507	1641
e	1641	1042
e	1042	3585
e	3585	838
