c	Депо	=	264,	самый	длинный	цикл	=	1488,	суммарная	длина	=	13264
p	edge	512	520
e	264	445
e	445	471
e	471	333
e	333	385
e	385	6
e	6	149
e	149	133
e	133	130
e	130	307
e	307	106
e	106	21
e	21	9
e	9	320
e	320	317
e	317	18
e	18	124
e	124	128
e	128	279
e	279	3
e	3	81
e	81	332
e	332	116
e	116	52
e	52	112
e	112	138
e	138	257
e	257	280
e	280	303
e	303	70
e	70	251
e	251	51
e	51	209
e	209	362
e	362	306
e	306	19
e	19	208
e	208	269
e	269	391
e	391	282
e	282	436
e	436	472
e	472	401
e	401	470
e	470	300
e	300	403
e	403	455
e	455	178
e	178	394
e	394	321
e	321	293
e	293	42
e	42	264
e	264	316
e	316	36
e	36	150
e	150	228
e	228	122
e	122	315
e	315	299
e	299	126
e	126	109
e	109	92
e	92	502
e	502	473
e	473	235
e	235	98
e	98	73
e	73	136
e	136	447
e	447	120
e	120	353
e	353	231
e	231	355
e	355	476
e	476	370
e	370	397
e	397	457
e	457	442
e	442	343
e	343	94
e	94	312
e	312	474
e	474	505
e	505	281
e	281	2
e	2	268
e	268	509
e	509	215
e	215	197
e	197	289
e	289	17
e	17	309
e	309	286
e	286	72
e	72	151
e	151	295
e	295	79
e	79	489
e	489	186
e	186	393
e	393	402
e	402	483
e	483	91
e	91	168
e	168	104
e	104	458
e	458	264
e	264	121
e	121	255
e	255	336
e	336	22
e	22	86
e	86	174
e	174	322
e	322	191
e	191	296
e	296	78
e	78	313
e	313	177
e	177	26
e	26	424
e	424	381
e	381	216
e	216	12
e	12	454
e	454	196
e	196	418
e	418	97
e	97	143
e	143	54
e	54	157
e	157	438
e	438	224
e	224	249
e	249	304
e	304	87
e	87	44
e	44	55
e	55	129
e	129	173
e	173	175
e	175	30
e	30	431
e	431	66
e	66	453
e	453	171
e	171	107
e	107	90
e	90	330
e	330	144
e	144	113
e	113	247
e	247	398
e	398	334
e	334	158
e	158	50
e	50	14
e	14	463
e	463	503
e	503	361
e	361	480
e	480	192
e	192	71
e	71	272
e	272	342
e	342	368
e	368	410
e	410	426
e	426	39
e	39	165
e	165	395
e	395	496
e	496	311
e	311	115
e	115	210
e	210	375
e	375	264
e	264	360
e	360	230
e	230	205
e	205	498
e	498	427
e	427	371
e	371	222
e	222	201
e	201	62
e	62	339
e	339	288
e	288	56
e	56	148
e	148	434
e	434	83
e	83	77
e	77	111
e	111	67
e	67	164
e	164	172
e	172	439
e	439	495
e	495	89
e	89	421
e	421	88
e	88	460
e	460	152
e	152	154
e	154	241
e	241	199
e	199	302
e	302	298
e	298	147
e	147	181
e	181	189
e	189	246
e	246	432
e	432	506
e	506	264
e	264	254
e	254	105
e	105	35
e	35	292
e	292	512
e	512	256
e	256	93
e	93	96
e	96	335
e	335	328
e	328	49
e	49	155
e	155	195
e	195	291
e	291	45
e	45	232
e	232	166
e	166	461
e	461	331
e	331	108
e	108	258
e	258	182
e	182	423
e	423	449
e	449	68
e	68	245
e	245	43
e	43	406
e	406	479
e	479	48
e	48	226
e	226	180
e	180	102
e	102	450
e	450	478
e	478	297
e	297	467
e	467	469
e	469	27
e	27	57
e	57	198
e	198	383
e	383	41
e	41	337
e	337	229
e	229	253
e	253	69
e	69	47
e	47	211
e	211	167
e	167	504
e	504	310
e	310	203
e	203	261
e	261	466
e	466	367
e	367	437
e	437	428
e	428	118
e	118	170
e	170	127
e	127	347
e	347	264
e	264	399
e	399	382
e	382	206
e	206	324
e	324	204
e	204	369
e	369	443
e	443	475
e	475	145
e	145	184
e	184	354
e	354	82
e	82	420
e	420	101
e	101	163
e	163	345
e	345	28
e	28	5
e	5	135
e	135	388
e	388	25
e	25	429
e	429	183
e	183	290
e	290	58
e	58	162
e	162	114
e	114	277
e	277	404
e	404	319
e	319	294
e	294	265
e	265	491
e	491	225
e	225	212
e	212	276
e	276	340
e	340	34
e	34	153
e	153	65
e	65	159
e	159	270
e	270	314
e	314	435
e	435	446
e	446	213
e	213	326
e	326	156
e	156	374
e	374	468
e	468	188
e	188	202
e	202	400
e	400	117
e	117	223
e	223	308
e	308	219
e	219	250
e	250	7
e	7	273
e	273	125
e	125	139
e	139	464
e	464	24
e	24	238
e	238	214
e	214	110
e	110	379
e	379	387
e	387	264
e	264	413
e	413	99
e	99	161
e	161	220
e	220	459
e	459	366
e	366	140
e	140	465
e	465	267
e	267	487
e	487	271
e	271	275
e	275	411
e	411	32
e	32	507
e	507	444
e	444	348
e	348	263
e	263	23
e	23	221
e	221	187
e	187	16
e	16	11
e	11	244
e	244	80
e	80	194
e	194	488
e	488	141
e	141	239
e	239	493
e	493	134
e	134	237
e	237	485
e	485	132
e	132	358
e	358	500
e	500	350
e	350	40
e	40	200
e	200	259
e	259	100
e	100	266
e	266	462
e	462	137
e	137	4
e	4	260
e	260	433
e	433	486
e	486	329
e	329	407
e	407	8
e	8	85
e	85	373
e	373	412
e	412	323
e	323	37
e	37	448
e	448	386
e	386	456
e	456	440
e	440	84
e	84	364
e	364	146
e	146	359
e	359	327
e	327	441
e	441	430
e	430	13
e	13	274
e	274	185
e	185	341
e	341	74
e	74	53
e	53	482
e	482	284
e	284	236
e	236	346
e	346	484
e	484	416
e	416	511
e	511	492
e	492	10
e	10	190
e	190	278
e	278	179
e	179	264
e	264	349
e	349	501
e	501	29
e	29	390
e	390	160
e	160	305
e	305	409
e	409	363
e	363	408
e	408	415
e	415	384
e	384	356
e	356	33
e	33	252
e	252	119
e	119	378
e	378	103
e	103	376
e	376	131
e	131	365
e	365	207
e	207	218
e	218	490
e	490	352
e	352	380
e	380	227
e	227	193
e	193	338
e	338	169
e	169	75
e	75	392
e	392	318
e	318	405
e	405	61
e	61	508
e	508	240
e	240	264
e	264	262
e	262	396
e	396	301
e	301	452
e	452	497
e	497	417
e	417	425
e	425	357
e	357	38
e	38	46
e	46	481
e	481	31
e	31	233
e	233	1
e	1	344
e	344	76
e	76	372
e	372	285
e	285	325
e	325	64
e	64	20
e	20	283
e	283	287
e	287	389
e	389	351
e	351	63
e	63	477
e	477	510
e	510	59
e	59	123
e	123	494
e	494	234
e	234	60
e	60	242
e	242	414
e	414	243
e	243	15
e	15	248
e	248	422
e	422	377
e	377	451
e	451	499
e	499	95
e	95	217
e	217	142
e	142	419
e	419	176
e	176	264
