c	Депо	=	296,	самый	длинный	цикл	=	21650,	суммарная	длина	=	259440
p	edge	4096	4107
e	296	276
e	276	1098
e	1098	62
e	62	1730
e	1730	513
e	513	2420
e	2420	1729
e	1729	2599
e	2599	2681
e	2681	3157
e	3157	1033
e	1033	1093
e	1093	956
e	956	1269
e	1269	2847
e	2847	878
e	878	851
e	851	3876
e	3876	299
e	299	704
e	704	821
e	821	1654
e	1654	604
e	604	1045
e	1045	179
e	179	1743
e	1743	927
e	927	3170
e	3170	1746
e	1746	1004
e	1004	1889
e	1889	158
e	158	1578
e	1578	3613
e	3613	1042
e	1042	1939
e	1939	374
e	374	470
e	470	3585
e	3585	3195
e	3195	1013
e	1013	838
e	838	2719
e	2719	1990
e	1990	1641
e	1641	1507
e	1507	2824
e	2824	148
e	148	157
e	157	1866
e	1866	1208
e	1208	2555
e	2555	2047
e	2047	3191
e	3191	692
e	692	3079
e	3079	840
e	840	724
e	724	1523
e	1523	1254
e	1254	2079
e	2079	785
e	785	130
e	130	3746
e	3746	2124
e	2124	2503
e	2503	2048
e	2048	3019
e	3019	930
e	930	3192
e	3192	3346
e	3346	1189
e	1189	2131
e	2131	288
e	288	2033
e	2033	1944
e	1944	1308
e	1308	824
e	824	3332
e	3332	358
e	358	554
e	554	159
e	159	3129
e	3129	2932
e	2932	2665
e	2665	1174
e	1174	1121
e	1121	2327
e	2327	767
e	767	3094
e	3094	549
e	549	3664
e	3664	359
e	359	2154
e	2154	1289
e	1289	3683
e	3683	3553
e	3553	3716
e	3716	3437
e	3437	1955
e	1955	783
e	783	445
e	445	2040
e	2040	863
e	863	3223
e	3223	1273
e	1273	1850
e	1850	998
e	998	2601
e	2601	3911
e	3911	3731
e	3731	409
e	409	3299
e	3299	2448
e	2448	559
e	559	2147
e	2147	1828
e	1828	455
e	455	18
e	18	1114
e	1114	3404
e	3404	4043
e	4043	3150
e	3150	3892
e	3892	2188
e	2188	2297
e	2297	814
e	814	1106
e	1106	3771
e	3771	2315
e	2315	716
e	716	891
e	891	3175
e	3175	1234
e	1234	1824
e	1824	2065
e	2065	943
e	943	2114
e	2114	2794
e	2794	2140
e	2140	3210
e	3210	1108
e	1108	1838
e	1838	2388
e	2388	2480
e	2480	380
e	380	1255
e	1255	2810
e	2810	871
e	871	1949
e	1949	257
e	257	962
e	962	3064
e	3064	2367
e	2367	2098
e	2098	3873
e	3873	612
e	612	243
e	243	846
e	846	3747
e	3747	823
e	823	899
e	899	2827
e	2827	2741
e	2741	1272
e	1272	2640
e	2640	3596
e	3596	412
e	412	3479
e	3479	2272
e	2272	2431
e	2431	917
e	917	2529
e	2529	7
e	7	271
e	271	2748
e	2748	2008
e	2008	3987
e	3987	3415
e	3415	3045
e	3045	391
e	391	2127
e	2127	3181
e	3181	3807
e	3807	2980
e	2980	1460
e	1460	3824
e	3824	3049
e	3049	2821
e	2821	2175
e	2175	2669
e	2669	3500
e	3500	1303
e	1303	176
e	176	3345
e	3345	752
e	752	1931
e	1931	1681
e	1681	3712
e	3712	199
e	199	2859
e	2859	3063
e	3063	1149
e	1149	2962
e	2962	442
e	442	2026
e	2026	1764
e	1764	1168
e	1168	351
e	351	1621
e	1621	3852
e	3852	761
e	761	2404
e	2404	2846
e	2846	3682
e	3682	2920
e	2920	3285
e	3285	1919
e	1919	2318
e	2318	2148
e	2148	377
e	377	3074
e	3074	860
e	860	2159
e	2159	1056
e	1056	2524
e	2524	1068
e	1068	2203
e	2203	2418
e	2418	1206
e	1206	2184
e	2184	2951
e	2951	1369
e	1369	46
e	46	1418
e	1418	717
e	717	3318
e	3318	1640
e	1640	296
e	296	1099
e	1099	2750
e	2750	2439
e	2439	3377
e	3377	1968
e	1968	1907
e	1907	43
e	43	874
e	874	3661
e	3661	2485
e	2485	2726
e	2726	1182
e	1182	3947
e	3947	2049
e	2049	2499
e	2499	3767
e	3767	3400
e	3400	1403
e	1403	828
e	828	2039
e	2039	2387
e	2387	2286
e	2286	619
e	619	87
e	87	174
e	174	1328
e	1328	763
e	763	196
e	196	4090
e	4090	2490
e	2490	2379
e	2379	1671
e	1671	229
e	229	2214
e	2214	3420
e	3420	411
e	411	2630
e	2630	3513
e	3513	2978
e	2978	3763
e	3763	796
e	796	382
e	382	2199
e	2199	4062
e	4062	3936
e	3936	590
e	590	1761
e	1761	3745
e	3745	1618
e	1618	2051
e	2051	2960
e	2960	3086
e	3086	1827
e	1827	713
e	713	15
e	15	3382
e	3382	2282
e	2282	3544
e	3544	3870
e	3870	3291
e	3291	4091
e	4091	1133
e	1133	733
e	733	1957
e	1957	603
e	603	3602
e	3602	2822
e	2822	3753
e	3753	999
e	999	1282
e	1282	4022
e	4022	3043
e	3043	3539
e	3539	1249
e	1249	1887
e	1887	3325
e	3325	2641
e	2641	1871
e	1871	1688
e	1688	1847
e	1847	862
e	862	3916
e	3916	2910
e	2910	2223
e	2223	477
e	477	1937
e	1937	2900
e	2900	1047
e	1047	1680
e	1680	1979
e	1979	2285
e	2285	908
e	908	2000
e	2000	1768
e	1768	3040
e	3040	1548
e	1548	2747
e	2747	552
e	552	1676
e	1676	446
e	446	1173
e	1173	1445
e	1445	3156
e	3156	2784
e	2784	2668
e	2668	674
e	674	3740
e	3740	3117
e	3117	25
e	25	2778
e	2778	2561
e	2561	3627
e	3627	1757
e	1757	3548
e	3548	2655
e	2655	3879
e	3879	3159
e	3159	954
e	954	2898
e	2898	1741
e	1741	2136
e	2136	1336
e	1336	201
e	201	2326
e	2326	4095
e	4095	672
e	672	3752
e	3752	703
e	703	1970
e	1970	3844
e	3844	468
e	468	2856
e	2856	974
e	974	581
e	581	1193
e	1193	496
e	496	1464
e	1464	68
e	68	1140
e	1140	990
e	990	462
e	462	479
e	479	2169
e	2169	1441
e	1441	3243
e	3243	600
e	600	3669
e	3669	2101
e	2101	849
e	849	2813
e	2813	1983
e	1983	458
e	458	2236
e	2236	544
e	544	1812
e	1812	2341
e	2341	139
e	139	3116
e	3116	3259
e	3259	3413
e	3413	3629
e	3629	1368
e	1368	2254
e	2254	3622
e	3622	1296
e	1296	3540
e	3540	1817
e	1817	3905
e	3905	3282
e	3282	3910
e	3910	3929
e	3929	1054
e	1054	261
e	261	529
e	529	3468
e	3468	1945
e	1945	345
e	345	3785
e	3785	1736
e	1736	3044
e	3044	1711
e	1711	2713
e	2713	30
e	30	262
e	262	3537
e	3537	558
e	558	1214
e	1214	2997
e	2997	1915
e	1915	416
e	416	264
e	264	3547
e	3547	1070
e	1070	3900
e	3900	3793
e	3793	2727
e	2727	2211
e	2211	816
e	816	1874
e	1874	2742
e	2742	1175
e	1175	2342
e	2342	1186
e	1186	1922
e	1922	3711
e	3711	3123
e	3123	715
e	715	2575
e	2575	1716
e	1716	339
e	339	3021
e	3021	2242
e	2242	95
e	95	2897
e	2897	2492
e	2492	3939
e	3939	3577
e	3577	1785
e	1785	3406
e	3406	2073
e	2073	864
e	864	3236
e	3236	2828
e	2828	4046
e	4046	3233
e	3233	3647
e	3647	1699
e	1699	2701
e	2701	1031
e	1031	920
e	920	3225
e	3225	144
e	144	4039
e	4039	3424
e	3424	1076
e	1076	2368
e	2368	1203
e	1203	3766
e	3766	3306
e	3306	423
e	423	2006
e	2006	2695
e	2695	2276
e	2276	3317
e	3317	3518
e	3518	2405
e	2405	985
e	985	1348
e	1348	1855
e	1855	3048
e	3048	475
e	475	535
e	535	1966
e	1966	3186
e	3186	3810
e	3810	3591
e	3591	3133
e	3133	2085
e	2085	1216
e	1216	1191
e	1191	3994
e	3994	1648
e	1648	119
e	119	2862
e	2862	660
e	660	773
e	773	630
e	630	2320
e	2320	3867
e	3867	2729
e	2729	2666
e	2666	2619
e	2619	1037
e	1037	1412
e	1412	3169
e	3169	788
e	788	2362
e	2362	438
e	438	751
e	751	1251
e	1251	4094
e	4094	3381
e	3381	1508
e	1508	887
e	887	595
e	595	2977
e	2977	457
e	457	3576
e	3576	3703
e	3703	1219
e	1219	472
e	472	722
e	722	1009
e	1009	852
e	852	2291
e	2291	2535
e	2535	1120
e	1120	3620
e	3620	235
e	235	2138
e	2138	1806
e	1806	1131
e	1131	3401
e	3401	2428
e	2428	1132
e	1132	2792
e	2792	2358
e	2358	3928
e	3928	3730
e	3730	3034
e	3034	335
e	335	3478
e	3478	1028
e	1028	3056
e	3056	911
e	911	2015
e	2015	3053
e	3053	1798
e	1798	748
e	748	189
e	189	3367
e	3367	3486
e	3486	616
e	616	3487
e	3487	1285
e	1285	1531
e	1531	182
e	182	3471
e	3471	471
e	471	268
e	268	694
e	694	2745
e	2745	3649
e	3649	3574
e	3574	2771
e	2771	311
e	311	2907
e	2907	2495
e	2495	439
e	439	1742
e	1742	606
e	606	305
e	305	3573
e	3573	3465
e	3465	2894
e	2894	3322
e	3322	2331
e	2331	1646
e	1646	2192
e	2192	2644
e	2644	2594
e	2594	1078
e	1078	507
e	507	892
e	892	3294
e	3294	340
e	340	1678
e	1678	2896
e	2896	3012
e	3012	1239
e	1239	3131
e	3131	1139
e	1139	3914
e	3914	3675
e	3675	3693
e	3693	938
e	938	3289
e	3289	140
e	140	2858
e	2858	3895
e	3895	3634
e	3634	368
e	368	244
e	244	123
e	123	579
e	579	1274
e	1274	2016
e	2016	2030
e	2030	128
e	128	3038
e	3038	3796
e	3796	3163
e	3163	1039
e	1039	3786
e	3786	11
e	11	2035
e	2035	3312
e	3312	1449
e	1449	3927
e	3927	3412
e	3412	3757
e	3757	789
e	789	912
e	912	2034
e	2034	3353
e	3353	2432
e	2432	2996
e	2996	1529
e	1529	968
e	968	2604
e	2604	2042
e	2042	2946
e	2946	2167
e	2167	142
e	142	1735
e	1735	1544
e	1544	1030
e	1030	2050
e	2050	3033
e	3033	925
e	925	726
e	726	955
e	955	866
e	866	1322
e	1322	3614
e	3614	1364
e	1364	2552
e	2552	2899
e	2899	352
e	352	2958
e	2958	72
e	72	2686
e	2686	4060
e	4060	249
e	249	3419
e	3419	3362
e	3362	3042
e	3042	795
e	795	1960
e	1960	1793
e	1793	2422
e	2422	3277
e	3277	1025
e	1025	1413
e	1413	3087
e	3087	2556
e	2556	2161
e	2161	2659
e	2659	2231
e	2231	2880
e	2880	3512
e	3512	390
e	390	3242
e	3242	166
e	166	3271
e	3271	3606
e	3606	2064
e	2064	945
e	945	224
e	224	3506
e	3506	880
e	880	2728
e	2728	2911
e	2911	2787
e	2787	3068
e	3068	1048
e	1048	652
e	652	3276
e	3276	1982
e	1982	370
e	370	1181
e	1181	101
e	101	1865
e	1865	3851
e	3851	89
e	89	3153
e	3153	1195
e	1195	1049
e	1049	3096
e	3096	1822
e	1822	2117
e	2117	3973
e	3973	3657
e	3657	3066
e	3066	3335
e	3335	2699
e	2699	2441
e	2441	1423
e	1423	2208
e	2208	690
e	690	1097
e	1097	3795
e	3795	1244
e	1244	1673
e	1673	984
e	984	539
e	539	4006
e	4006	4036
e	4036	2851
e	2851	1901
e	1901	1264
e	1264	2100
e	2100	1469
e	1469	3166
e	3166	1225
e	1225	3695
e	3695	1050
e	1050	296
e	296	1342
e	1342	832
e	832	2120
e	2120	2390
e	2390	662
e	662	2707
e	2707	1756
e	1756	3417
e	3417	4075
e	4075	781
e	781	29
e	29	2987
e	2987	635
e	635	1959
e	1959	1091
e	1091	3909
e	3909	755
e	755	2526
e	2526	1569
e	1569	178
e	178	686
e	686	1518
e	1518	1751
e	1751	2476
e	2476	1330
e	1330	2793
e	2793	543
e	543	1388
e	1388	647
e	647	1506
e	1506	1702
e	1702	2126
e	2126	490
e	490	2904
e	2904	2261
e	2261	1675
e	1675	1451
e	1451	3877
e	3877	859
e	859	3441
e	3441	597
e	597	2505
e	2505	3536
e	3536	1275
e	1275	827
e	827	3717
e	3717	3674
e	3674	2711
e	2711	27
e	27	407
e	407	1542
e	1542	1355
e	1355	3579
e	3579	2694
e	2694	2766
e	2766	3141
e	3141	1430
e	1430	790
e	790	3908
e	3908	2265
e	2265	1864
e	1864	1340
e	1340	2213
e	2213	1890
e	1890	2541
e	2541	2592
e	2592	2791
e	2791	1319
e	1319	800
e	800	4037
